,Beds,Baths,Toilets,Is_new,Is_furnished,Is_serviced,Price,Property_type,Location
725,4.0,5.0,5.0,yes,yes,no,100000000.0,house,Eti-Osa
726,2.0,2.0,3.0,no,no,yes,95000000.0,apartment,Eti-Osa
727,5.0,6.0,6.0,yes,yes,yes,135000000.0,house,Eti-Osa
728,5.0,6.0,6.0,yes,no,yes,450000000.0,house,Eti-Osa
729,5.0,6.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
730,4.0,4.0,5.0,yes,yes,no,120000000.0,house,Eti-Osa
731,5.0,6.0,6.0,yes,yes,no,450000000.0,house,Eti-Osa
732,2.0,3.0,3.0,yes,yes,yes,125000000.0,house,Eti-Osa
733,1.0,1.0,1.0,yes,no,no,35000000.0,house,Eti-Osa
734,5.0,6.0,6.0,yes,yes,no,240000000.0,house,Eti-Osa
735,6.0,7.0,7.0,yes,yes,no,160000000.0,house,Eti-Osa
736,3.0,4.0,4.0,yes,yes,yes,120000000.0,house,Eti-Osa
737,4.0,5.0,5.0,yes,yes,no,175000000.0,house,Eti-Osa
738,4.0,5.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
739,4.0,5.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
740,4.0,5.0,5.0,yes,yes,no,115000000.0,house,Eti-Osa
741,5.0,6.0,6.0,yes,yes,no,85000000.0,house,Eti-Osa
742,2.0,3.0,3.0,yes,no,yes,50000000.0,house,Eti-Osa
743,4.0,5.0,5.0,yes,yes,yes,115000000.0,house,Eti-Osa
744,4.0,5.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
745,2.0,3.0,3.0,yes,yes,no,38000000.0,house,Eti-Osa
746,4.0,5.0,5.0,yes,no,no,300000000.0,apartment,Ikeja
747,5.0,6.0,6.0,yes,no,no,200000000.0,house,Eti-Osa
748,6.0,7.0,7.0,yes,yes,no,500000000.0,house,Eti-Osa
749,4.0,5.0,5.0,yes,yes,no,65000000.0,house,Eti-Osa
750,4.0,5.0,5.0,yes,yes,no,120000000.0,house,Eti-Osa
751,4.0,5.0,5.0,yes,yes,no,90000000.0,house,Eti-Osa
752,2.0,3.0,3.0,yes,yes,no,45000000.0,house,Eti-Osa
753,4.0,5.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
754,4.0,4.0,5.0,yes,yes,no,90000000.0,house,Eti-Osa
755,5.0,6.0,6.0,yes,yes,no,140000000.0,house,Eti-Osa
756,4.0,5.0,5.0,yes,yes,no,80000000.0,house,Eti-Osa
757,4.0,5.0,5.0,yes,yes,no,230000000.0,house,Eti-Osa
758,5.0,6.0,6.0,yes,yes,no,600000000.0,house,Eti-Osa
759,4.0,5.0,5.0,yes,no,yes,80000000.0,house,Eti-Osa
760,3.0,4.0,4.0,yes,yes,yes,62000000.0,house,Eti-Osa
761,4.0,4.0,5.0,yes,no,yes,250000000.0,apartment,Ikeja
762,4.0,5.0,5.0,yes,yes,no,90000000.0,house,Eti-Osa
763,5.0,6.0,6.0,yes,yes,no,650000000.0,house,Eti-Osa
764,5.0,6.0,6.0,yes,yes,no,270000000.0,house,Eti-Osa
765,5.0,6.0,6.0,yes,no,no,110000000.0,house,Eti-Osa
766,5.0,5.0,6.0,yes,yes,no,170000000.0,house,Eti-Osa
767,4.0,5.0,5.0,yes,yes,no,160000000.0,house,Eti-Osa
768,5.0,6.0,6.0,yes,yes,no,120000000.0,house,Eti-Osa
769,5.0,6.0,6.0,yes,no,no,110000000.0,house,Eti-Osa
770,4.0,5.0,5.0,yes,yes,no,80000000.0,house,Eti-Osa
771,5.0,6.0,6.0,yes,yes,no,350000000.0,house,Eti-Osa
772,4.0,5.0,5.0,yes,yes,no,150000000.0,house,Eti-Osa
773,2.0,3.0,3.0,yes,yes,yes,135000000.0,house,Eti-Osa
774,5.0,6.0,6.0,yes,yes,no,120000000.0,house,Eti-Osa
775,2.0,3.0,3.0,yes,no,yes,35000000.0,house,Eti-Osa
776,4.0,4.0,5.0,yes,no,yes,115000000.0,house,Eti-Osa
777,4.0,5.0,5.0,yes,yes,no,150000000.0,house,Eti-Osa
778,5.0,6.0,6.0,yes,yes,no,220000000.0,house,Eti-Osa
779,4.0,0.0,0.0,no,no,no,180000000.0,house,Ikeja
780,2.0,3.0,3.0,yes,no,yes,250000000.0,house,Eti-Osa
781,4.0,5.0,5.0,yes,no,yes,60000000.0,house,Eti-Osa
782,4.0,5.0,5.0,yes,yes,yes,120000000.0,house,Eti-Osa
783,4.0,5.0,5.0,yes,no,yes,550000000.0,house,Eti-Osa
784,5.0,6.0,6.0,yes,yes,no,130000000.0,house,Eti-Osa
785,5.0,6.0,6.0,yes,no,no,115000000.0,house,Eti-Osa
786,4.0,5.0,5.0,yes,yes,yes,240000000.0,house,Eti-Osa
787,4.0,5.0,5.0,no,no,no,63000000.0,house,Eti-Osa
788,4.0,5.0,5.0,yes,no,yes,350000000.0,house,Eti-Osa
789,5.0,6.0,6.0,yes,no,yes,245000000.0,house,Eti-Osa
790,4.0,5.0,5.0,yes,no,yes,70000000.0,house,Eti-Osa
791,4.0,5.0,5.0,yes,no,no,87000000.0,house,Eti-Osa
792,5.0,6.0,6.0,yes,yes,no,410000000.0,house,Eti-Osa
793,5.0,6.0,6.0,yes,yes,no,80000000.0,house,Eti-Osa
794,4.0,5.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
795,5.0,6.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
796,5.0,6.0,6.0,yes,no,no,300000000.0,house,Eti-Osa
797,4.0,5.0,5.0,yes,yes,no,300000000.0,house,Eti-Osa
798,4.0,5.0,5.0,yes,no,yes,270000000.0,house,Eti-Osa
799,3.0,4.0,4.0,yes,no,yes,25000000.0,house,Eti-Osa
800,5.0,5.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
801,5.0,6.0,6.0,yes,yes,no,135000000.0,house,Eti-Osa
802,3.0,4.0,4.0,yes,yes,yes,70000000.0,house,Eti-Osa
803,5.0,6.0,6.0,yes,yes,no,220000000.0,house,Eti-Osa
804,5.0,6.0,6.0,yes,yes,no,240000000.0,house,Eti-Osa
805,4.0,5.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
806,5.0,6.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
807,5.0,6.0,6.0,yes,yes,yes,85000000.0,house,Eti-Osa
808,3.0,4.0,4.0,yes,yes,no,55000000.0,house,Eti-Osa
809,5.0,6.0,6.0,yes,no,no,200000000.0,house,Eti-Osa
810,4.0,5.0,5.0,yes,no,yes,55000000.0,house,Eti-Osa
811,4.0,5.0,5.0,yes,no,no,160000000.0,house,Eti-Osa
812,5.0,6.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
813,5.0,6.0,6.0,yes,yes,no,180000000.0,house,Eti-Osa
814,4.0,5.0,5.0,yes,yes,no,95000000.0,house,Eti-Osa
815,4.0,5.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
816,4.0,5.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
817,4.0,5.0,5.0,yes,yes,no,200000000.0,house,Eti-Osa
818,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
819,3.0,4.0,4.0,yes,no,yes,160000000.0,house,Eti-Osa
820,4.0,5.0,5.0,yes,no,no,88000000.0,house,Eti-Osa
821,4.0,5.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
822,6.0,7.0,7.0,yes,yes,no,650000000.0,house,Eti-Osa
823,3.0,4.0,4.0,yes,no,yes,130000000.0,house,Eti-Osa
824,5.0,6.0,6.0,yes,yes,no,350000000.0,house,Eti-Osa
825,5.0,6.0,6.0,no,yes,yes,110000000.0,house,Eti-Osa
826,5.0,5.0,6.0,yes,no,no,140000000.0,house,Eti-Osa
827,4.0,5.0,5.0,yes,no,no,115000000.0,house,Eti-Osa
828,3.0,4.0,4.0,yes,no,yes,47000000.0,house,Eti-Osa
829,4.0,4.0,5.0,yes,no,yes,380000000.0,house,Ikeja
830,4.0,4.0,5.0,yes,yes,yes,55000000.0,house,Eti-Osa
831,2.0,3.0,3.0,yes,yes,no,50000000.0,house,Eti-Osa
832,4.0,5.0,5.0,yes,no,no,160000000.0,house,Eti-Osa
833,2.0,3.0,3.0,yes,yes,no,45000000.0,house,Eti-Osa
834,5.0,6.0,6.0,yes,no,no,85000000.0,house,Eti-Osa
835,5.0,6.0,6.0,yes,yes,no,250000000.0,house,Eti-Osa
836,4.0,5.0,5.0,yes,no,yes,75000000.0,house,Eti-Osa
837,2.0,3.0,3.0,yes,no,yes,150000000.0,house,Eti-Osa
838,5.0,6.0,6.0,yes,yes,no,115000000.0,house,Eti-Osa
839,3.0,4.0,4.0,yes,yes,yes,175000000.0,house,Eti-Osa
840,5.0,6.0,6.0,yes,no,no,350000000.0,house,Ikeja
841,4.0,5.0,5.0,yes,yes,no,105000000.0,house,Eti-Osa
842,5.0,6.0,6.0,yes,yes,no,170000000.0,house,Eti-Osa
843,2.0,2.0,3.0,yes,no,no,50000000.0,house,Eti-Osa
844,2.0,3.0,3.0,yes,yes,no,130000000.0,house,Eti-Osa
845,4.0,5.0,5.0,yes,yes,no,110000000.0,house,Eti-Osa
846,2.0,3.0,3.0,yes,yes,no,70000000.0,house,Eti-Osa
847,4.0,5.0,5.0,yes,no,yes,100000000.0,house,Eti-Osa
848,4.0,5.0,5.0,yes,yes,no,80000000.0,house,Eti-Osa
849,3.0,4.0,4.0,yes,no,yes,85000000.0,house,Eti-Osa
850,4.0,5.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
851,3.0,3.0,0.0,yes,no,no,95000000.0,apartment,Eti-Osa
852,5.0,6.0,6.0,yes,yes,no,150000000.0,house,Eti-Osa
853,4.0,5.0,5.0,yes,no,yes,62000000.0,house,Eti-Osa
854,4.0,5.0,5.0,yes,yes,no,75000000.0,house,Eti-Osa
855,5.0,5.0,6.0,yes,yes,no,170000000.0,house,Eti-Osa
856,5.0,6.0,6.0,yes,yes,no,100000000.0,house,Eti-Osa
857,4.0,4.0,5.0,yes,yes,no,100000000.0,house,Eti-Osa
