Beds,Baths,Toilets,Is_new,Is_furnished,Is_serviced,Price,Property_type,Location
4.0,0.0,0.0,yes,no,yes,95000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,130000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,55000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,180000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,yes,120000000.0,house,Eti-Osa
4.0,0.0,0.0,yes,no,no,120000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,1100000000.0,house,Eti-Osa
6.0,0.0,0.0,no,no,no,500000000.0,house,Eti-Osa
4.0,0.0,0.0,yes,yes,yes,90000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,400000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,285000000.0,house,Eti-Osa
5.0,6.0,6.0,yes,no,no,350000000.0,house,Epe
5.0,5.0,6.0,no,no,no,220000000.0,house,Epe
2.0,2.0,3.0,yes,no,no,43000000000.0,house,Oshodi-Isolo
2.0,0.0,0.0,no,no,no,11000000.0,house,Alimosho
4.0,4.0,4.0,no,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,180000000.0,apartment,Eti-Osa
4.0,5.0,5.0,no,no,yes,240000000.0,house,Eti-Osa
3.0,3.0,4.0,no,yes,yes,75000000.0,apartment,Eti-Osa
4.0,4.0,4.0,yes,no,no,90000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,1100000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,75000000.0,house,Eti-Osa
5.0,6.0,6.0,yes,no,no,90000000.0,house,Eti-Osa
4.0,3.0,3.0,no,no,no,100000000.0,house,Surulere
4.0,4.0,5.0,yes,no,no,65000000.0,house,Ikeja
3.0,3.0,3.0,no,no,no,120000000.0,house,Surulere
4.0,0.0,0.0,yes,no,yes,450000000.0,house,Eti-Osa
1.0,1.0,2.0,no,no,no,25000000.0,apartment,Eti-Osa
4.0,0.0,0.0,no,no,no,45000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,65000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,220000000.0,house,Eti-Osa
7.0,7.0,7.0,no,no,no,150000000.0,house,Surulere
4.0,4.0,5.0,yes,no,no,135000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,65000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,50000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,yes,500000000.0,house,Eti-Osa
2.0,2.0,2.0,no,no,no,90000000.0,apartment,Eti-Osa
3.0,3.0,4.0,no,no,yes,60000000.0,house,Oshodi-Isolo
4.0,4.0,4.0,yes,no,no,200000000.0,house,Eti-Osa
2.0,1.0,2.0,no,no,no,75000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,290000000.0,apartment,Eti-Osa
3.0,3.0,4.0,no,no,no,60000000.0,house,Kosofe
4.0,4.0,5.0,no,no,no,300000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,125000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,112000000.0,house,Eti-Osa
3.0,3.0,4.0,no,yes,yes,90000000.0,apartment,Eti-Osa
5.0,6.0,6.0,yes,no,no,95000000.0,house,Eti-Osa
3.0,4.0,4.0,no,yes,no,25000000.0,house,Ikorodu
4.0,4.0,5.0,no,no,no,100000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,95000000.0,house,Eti-Osa
5.0,5.0,7.0,no,no,no,2500000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,150000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,160000000.0,house,Kosofe
5.0,0.0,0.0,yes,no,no,120000000.0,house,Eti-Osa
5.0,5.0,6.0,no,yes,no,500000000.0,house,Eti-Osa
5.0,0.0,0.0,no,no,no,160000000.0,house,Ikeja
3.0,4.0,4.0,no,yes,yes,150000000.0,apartment,Alimosho
2.0,3.0,3.0,yes,yes,yes,55000000.0,apartment,Eti-Osa
4.0,5.0,5.0,no,yes,yes,45000000.0,house,Alimosho
4.0,0.0,0.0,no,yes,no,200000000.0,house,Ikeja
3.0,3.0,4.0,no,no,yes,55000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,650000000.0,house,Eti-Osa
4.0,5.0,5.0,no,yes,no,70000000.0,house,Ikeja
5.0,6.0,6.0,yes,yes,no,120000000.0,house,Ikeja
5.0,5.0,6.0,no,no,no,300000000.0,house,Ikeja
4.0,4.0,5.0,no,no,no,300000000.0,house,Eti-Osa
2.0,2.0,3.0,no,no,no,65000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,100000000.0,house,Ikeja
5.0,5.0,6.0,no,no,no,890000000.0,house,Eti-Osa
4.0,4.0,4.0,no,no,no,1800000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,180000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,90000000.0,house,Kosofe
2.0,3.0,3.0,no,no,no,50000000.0,apartment,Eti-Osa
4.0,0.0,0.0,yes,no,yes,105000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,300000000.0,apartment,Eti-Osa
4.0,4.0,6.0,yes,no,no,115000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,no,no,440000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,yes,180000000.0,apartment,Eti-Osa
0.0,0.0,0.0,no,no,no,17000000.0,apartment,Alimosho
3.0,3.0,4.0,yes,no,no,42000000.0,house,Eti-Osa
3.0,3.0,4.0,no,yes,no,35000000.0,house,Kosofe
4.0,4.0,6.0,yes,no,no,85000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,53000000.0,apartment,Epe
4.0,4.0,5.0,no,no,no,120000000.0,house,Ifako-Ijaiye
0.0,0.0,0.0,no,no,no,160000000.0,apartment,Ikeja
3.0,0.0,0.0,yes,no,yes,46000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,70000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,no,45000000.0,apartment,Lagos Mainland
3.0,3.0,4.0,yes,no,no,75000000.0,house,Kosofe
5.0,5.0,5.0,yes,no,no,270000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,yes,yes,86000000.0,house,Eti-Osa
2.0,0.0,0.0,yes,no,yes,16500000.0,house,Epe
4.0,4.0,5.0,no,no,no,80000000.0,house,Ikeja
4.0,5.0,5.0,yes,yes,no,100000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,40000000.0,house,Lagos Mainland
4.0,5.0,5.0,no,yes,yes,27000000.0,house,Alimosho
4.0,4.0,5.0,yes,no,yes,150000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,280000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,100000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,70000000.0,house,Alimosho
3.0,0.0,0.0,yes,no,no,80000000.0,house,Eti-Osa
2.0,0.0,0.0,yes,no,no,105000000.0,apartment,Eti-Osa
4.0,5.0,5.0,yes,no,yes,82000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,30000000.0,house,Alimosho
5.0,0.0,0.0,yes,no,no,200000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,50000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,45000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,yes,no,120000000.0,house,Ikeja
5.0,5.0,6.0,no,no,no,250000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,250000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,75000000.0,house,Kosofe
5.0,5.0,6.0,no,no,no,170000000.0,house,Ikeja
5.0,5.0,5.0,no,yes,no,80000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,yes,no,140000000.0,house,Ikeja
3.0,3.0,3.0,no,no,no,55000000.0,house,Oshodi-Isolo
4.0,4.0,5.0,yes,no,no,140000000.0,house,Ikeja
3.0,0.0,0.0,no,no,no,100000000.0,house,Lagos Mainland
4.0,0.0,0.0,no,no,no,105000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,yes,75000000.0,house,Eti-Osa
6.0,5.0,6.0,yes,no,no,240000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,180000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,500000000.0,house,Apapa
2.0,3.0,3.0,no,no,no,50000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,yes,yes,165000000.0,apartment,Eti-Osa
3.0,3.0,4.0,no,no,no,70000000.0,house,Eti-Osa
3.0,0.0,0.0,yes,no,yes,65000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,470000000.0,house,Eti-Osa
3.0,3.0,3.0,yes,no,no,90000000.0,apartment,Ikeja
4.0,4.0,5.0,no,no,no,160000000.0,house,Kosofe
4.0,4.0,4.0,yes,no,no,68000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,32000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,55000000.0,house,Ikeja
5.0,0.0,0.0,yes,yes,no,700000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,190000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,yes,60000000.0,house,Oshodi-Isolo
3.0,0.0,0.0,yes,no,yes,45000000.0,apartment,Kosofe
2.0,0.0,0.0,yes,no,yes,60000000.0,apartment,Eti-Osa
4.0,4.0,4.0,yes,no,no,65000000.0,house,Eti-Osa
3.0,0.0,0.0,no,no,no,55000000.0,house,Alimosho
4.0,4.0,5.0,no,no,no,235000000.0,house,Ikeja
2.0,0.0,0.0,yes,no,yes,39000000.0,apartment,Eti-Osa
3.0,3.0,4.0,no,no,no,65000000.0,house,Kosofe
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,80000000.0,house,Ifako-Ijaiye
5.0,5.0,6.0,yes,no,no,200000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
6.0,0.0,0.0,no,no,no,40000000.0,house,Alimosho
3.0,3.0,4.0,yes,no,no,50000000.0,house,Kosofe
3.0,3.0,4.0,no,no,no,300000000.0,apartment,Eti-Osa
3.0,0.0,0.0,no,no,no,1200000000.0,house,Ikeja
4.0,0.0,0.0,yes,no,no,75000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,130000000.0,house,Lagos Mainland
3.0,3.0,4.0,yes,no,no,26000000.0,apartment,Oshodi-Isolo
8.0,0.0,0.0,no,yes,no,100000000.0,house,Ikorodu
4.0,0.0,0.0,yes,no,no,235000000.0,house,Eti-Osa
4.0,0.0,0.0,yes,no,no,95000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,60000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,yes,85000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,35000000.0,apartment,Amuwo-Odofin
5.0,0.0,0.0,no,no,no,160000000.0,house,Eti-Osa
2.0,0.0,0.0,yes,no,no,50000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
4.0,5.0,5.0,no,yes,no,125000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,75000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,59000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,80000000.0,house,Kosofe
4.0,5.0,5.0,no,no,no,200000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,35000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,25000000.0,apartment,Epe
4.0,4.0,5.0,yes,no,no,73000000.0,house,Eti-Osa
10.0,10.0,10.0,no,no,no,60000000.0,house,Ikorodu
4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
2.0,3.0,3.0,yes,no,no,45000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,180000000.0,house,Ikeja
5.0,5.0,6.0,yes,no,no,135000000.0,house,Ikeja
2.0,0.0,0.0,no,no,no,30000000.0,house,Alimosho
5.0,5.0,6.0,yes,no,no,15000000.0,house,Ikorodu
4.0,4.0,4.0,no,no,no,60000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,160000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,750000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,140000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,120000000.0,house,Kosofe
5.0,5.0,7.0,no,no,no,125000000.0,house,Eti-Osa
0.0,0.0,0.0,no,no,no,15000000.0,apartment,Alimosho
3.0,0.0,0.0,no,no,no,200000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,no,43000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,30000000.0,house,Amuwo-Odofin
4.0,4.0,5.0,no,no,no,75000000.0,house,Kosofe
3.0,3.0,4.0,no,no,no,100000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,yes,190000000.0,apartment,Eti-Osa
3.0,4.0,4.0,yes,yes,yes,300000000.0,apartment,Eti-Osa
5.0,0.0,0.0,no,no,no,90000000.0,house,Ikeja
7.0,0.0,0.0,no,no,no,150000000.0,house,Kosofe
2.0,2.0,3.0,yes,no,yes,140000000.0,apartment,Eti-Osa
2.0,2.0,3.0,yes,no,yes,40000000.0,apartment,Eti-Osa
8.0,8.0,10.0,no,no,no,35000000.0,house,Ikorodu
5.0,5.0,6.0,yes,no,no,160000000.0,house,Kosofe
3.0,4.0,4.0,yes,yes,no,80000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,yes,50000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,54000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,yes,120000000.0,house,Eti-Osa
6.0,6.0,6.0,yes,no,no,13500000.0,house,Alimosho
3.0,0.0,0.0,yes,no,yes,140000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,140000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,215000000.0,house,Eti-Osa
5.0,0.0,0.0,no,no,no,80000000.0,house,Alimosho
4.0,0.0,0.0,yes,no,no,60000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,40000000.0,apartment,Surulere
3.0,3.0,4.0,no,no,yes,180000000.0,apartment,Eti-Osa
5.0,5.0,6.0,no,no,no,260000000.0,house,Epe
2.0,2.0,3.0,no,no,no,80000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,yes,210000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,100000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,160000000.0,house,Eti-Osa
2.0,0.0,0.0,yes,no,yes,18500000.0,house,Epe
3.0,3.0,4.0,yes,no,no,130000000.0,apartment,Ifako-Ijaiye
4.0,4.0,5.0,yes,no,yes,52000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,30000000.0,apartment,Shomolu
4.0,5.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,155000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,48000000.0,house,Oshodi-Isolo
5.0,0.0,0.0,yes,no,no,250000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,145000090.0,house,Eti-Osa
4.0,4.0,4.0,no,yes,no,51000000.0,house,Eti-Osa
3.0,4.0,4.0,no,yes,no,55000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,140000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,yes,140000000.0,apartment,Eti-Osa
4.0,0.0,0.0,yes,no,yes,155000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,120000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,86000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,130000000.0,house,Ifako-Ijaiye
3.0,3.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
1.0,1.0,2.0,yes,no,no,150000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,yes,no,18000000.0,apartment,Alimosho
4.0,4.0,5.0,no,no,no,98000000.0,house,Kosofe
4.0,4.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,yes,1000000000.0,house,Eti-Osa
4.0,0.0,0.0,no,yes,no,150000000.0,house,Ikeja
5.0,3.0,5.0,no,no,yes,140000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,yes,150000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,100000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,yes,70000000.0,house,Eti-Osa
2.0,2.0,3.0,no,no,no,65000000.0,house,Lagos Mainland
3.0,3.0,4.0,no,no,no,60000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
3.0,4.0,4.0,no,yes,yes,33000000.0,apartment,Alimosho
5.0,5.0,6.0,no,no,no,135000000.0,house,Ifako-Ijaiye
3.0,3.0,4.0,yes,no,yes,68000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,yes,yes,128000000.0,house,Kosofe
4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,yes,70000000.0,house,Eti-Osa
1.0,0.0,0.0,yes,no,yes,40000000.0,apartment,Eti-Osa
5.0,6.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
5.0,6.0,6.0,yes,yes,no,130000000.0,house,Ikeja
5.0,6.0,6.0,yes,yes,no,350000000.0,house,Ikeja
4.0,4.0,4.0,no,yes,no,270000000.0,house,Eti-Osa
5.0,6.0,6.0,no,yes,no,75000000.0,house,Ikeja
3.0,3.0,4.0,no,no,yes,60000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,no,no,190000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,no,no,150000000.0,house,Eti-Osa
10.0,10.0,10.0,no,no,no,550000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,40000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,150000000.0,apartment,Eti-Osa
3.0,0.0,0.0,yes,yes,no,30000000.0,apartment,Eti-Osa
4.0,5.0,5.0,yes,yes,no,35000000.0,house,Ikeja
3.0,0.0,0.0,no,no,no,40000000.0,house,Alimosho
4.0,5.0,5.0,yes,no,yes,100000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,100000000.0,house,Kosofe
4.0,4.0,5.0,no,no,no,65000000.0,house,Eti-Osa
2.0,2.0,3.0,no,no,no,60000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,100000000.0,house,Kosofe
4.0,4.0,4.0,no,no,no,165000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,110000000.0,house,Eti-Osa
5.0,5.0,5.0,no,no,no,390000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,80000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,18000000.0,house,Eti-Osa
3.0,3.0,3.0,yes,no,no,55000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,140000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,43000000.0,apartment,Eti-Osa
4.0,0.0,0.0,no,yes,no,130000000.0,house,Kosofe
4.0,5.0,5.0,yes,no,yes,102000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,yes,47000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,180000000.0,house,Epe
5.0,5.0,6.0,yes,no,no,1700000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,80000000.0,house,Eti-Osa
4.0,4.0,3.0,no,no,no,35000000.0,house,Alimosho
5.0,5.0,6.0,no,no,no,155000000.0,house,Ikeja
5.0,5.0,6.0,no,no,no,90000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,50000000.0,house,Ikeja
3.0,4.0,4.0,yes,yes,yes,18000000.0,house,Alimosho
4.0,0.0,0.0,yes,no,no,100000000.0,house,Eti-Osa
3.0,2.0,2.0,no,no,no,22000000.0,house,Alimosho
4.0,5.0,5.0,yes,yes,no,95000000.0,house,Ikeja
3.0,3.0,4.0,no,no,no,170000000.0,house,Ifako-Ijaiye
5.0,5.0,6.0,yes,no,no,180000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,550000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,100000000.0,house,Ikeja
6.0,7.0,7.0,no,yes,yes,750000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,75000000.0,house,Lagos Mainland
4.0,4.0,5.0,yes,no,yes,220000000.0,house,Ikeja
0.0,0.0,0.0,no,no,no,400000.0,apartment,Surulere
4.0,4.0,5.0,yes,no,no,125000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,160000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,125000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,45000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,58000000.0,house,Eti-Osa
3.0,4.0,4.0,no,yes,yes,275000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,95000000.0,house,Ikeja
4.0,4.0,4.0,no,yes,no,65000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,2500000000.0,apartment,Eti-Osa
5.0,5.0,7.0,yes,no,no,350000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,250000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,520000000.0,house,Eti-Osa
1.0,1.0,1.0,no,no,no,42000000.0,apartment,Alimosho
5.0,0.0,0.0,no,no,no,40000000.0,house,Agege
4.0,0.0,0.0,yes,no,no,52000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,22000000.0,house,Ikorodu
5.0,5.0,5.0,yes,no,no,150000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,85000000.0,apartment,Kosofe
4.0,4.0,4.0,no,no,no,50000000.0,house,Surulere
4.0,4.0,5.0,yes,no,no,67000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,17000000.0,house,Alimosho
2.0,2.0,2.0,no,no,no,60000000.0,apartment,Eti-Osa
2.0,2.0,3.0,yes,no,yes,40000000.0,apartment,Eti-Osa
5.0,0.0,0.0,no,no,no,150000000.0,house,Oshodi-Isolo
3.0,0.0,0.0,no,no,no,55000000.0,house,Ikeja
4.0,4.0,4.0,no,no,no,125000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,475000000.0,house,Eti-Osa
4.0,5.0,5.0,no,yes,no,14000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,no,48000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,300000000.0,apartment,Eti-Osa
2.0,2.0,3.0,no,no,no,30000000.0,house,Ikeja
3.0,3.0,3.0,no,no,no,55000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,yes,115000000.0,house,Eti-Osa
3.0,3.0,4.0,no,no,no,1200000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,yes,145000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,55000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,200000000.0,house,Ikeja
4.0,5.0,5.0,yes,yes,no,130000000.0,house,Ikeja
3.0,3.0,3.0,yes,yes,no,26500000.0,house,Eti-Osa
4.0,4.0,6.0,yes,no,no,90000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,135000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,250000000.0,house,Eti-Osa
5.0,0.0,0.0,yes,no,no,180000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,60000000.0,house,Ikeja
3.0,3.0,4.0,no,no,no,70000000.0,apartment,Eti-Osa
2.0,2.0,3.0,yes,no,yes,65000000.0,apartment,Eti-Osa
2.0,3.0,3.0,yes,yes,yes,57000000.0,apartment,Alimosho
4.0,4.0,5.0,yes,no,yes,200000000.0,apartment,Eti-Osa
5.0,5.0,6.0,no,no,no,220000000.0,house,Eti-Osa
3.0,4.0,4.0,yes,yes,yes,28000000.0,house,Alimosho
2.0,2.0,2.0,yes,no,no,45000000.0,apartment,Eti-Osa
3.0,3.0,3.0,no,no,no,80000000.0,house,Kosofe
5.0,5.0,6.0,yes,no,yes,250000000.0,house,Eti-Osa
5.0,0.0,0.0,no,no,no,150000000.0,house,Oshodi-Isolo
5.0,5.0,5.0,no,no,no,120000000.0,house,Ikeja
5.0,0.0,0.0,no,no,no,250000000.0,house,Mushin
0.0,0.0,0.0,no,no,no,70000000.0,apartment,Ikeja
3.0,0.0,0.0,no,no,no,60000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,yes,no,80000000.0,house,Ikeja
2.0,2.0,3.0,no,no,no,100000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,yes,350000000.0,apartment,Eti-Osa
3.0,0.0,0.0,no,no,no,49000000.0,house,Eti-Osa
6.0,7.0,7.0,no,yes,no,90000000.0,house,Ikeja
10.0,10.0,10.0,no,yes,no,30000000.0,house,Ikorodu
5.0,5.0,6.0,no,no,yes,100000000.0,house,Amuwo-Odofin
3.0,3.0,3.0,yes,no,no,110000000.0,house,Oshodi-Isolo
4.0,4.0,5.0,no,no,no,380000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,yes,yes,450000000.0,house,Eti-Osa
3.0,0.0,0.0,no,no,no,55000000.0,house,Kosofe
4.0,0.0,0.0,yes,no,no,250000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,yes,yes,950000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,130000000.0,house,Ikeja
2.0,2.0,3.0,yes,no,no,40000000.0,house,Kosofe
3.0,3.0,4.0,yes,no,yes,150000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,155000000.0,house,Epe
4.0,0.0,0.0,yes,no,yes,60000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,160000000.0,house,Epe
2.0,1.0,1.0,no,no,yes,40000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,yes,150000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,45000000.0,apartment,Ifako-Ijaiye
4.0,4.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
5.0,6.0,6.0,yes,yes,no,200000000.0,house,Epe
4.0,0.0,0.0,no,no,no,16000000.0,house,Alimosho
5.0,0.0,0.0,yes,no,yes,300000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,95000000.0,house,Ikeja
3.0,3.0,3.0,yes,yes,yes,29000000.0,apartment,Alimosho
4.0,4.0,5.0,no,no,no,60000000.0,house,Eti-Osa
5.0,6.0,6.0,yes,yes,no,550000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,140000000.0,house,Ikeja
3.0,3.0,4.0,no,no,no,19000000.0,house,Agege
3.0,3.0,4.0,yes,no,yes,65000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,85000000.0,house,Eti-Osa
3.0,4.0,4.0,no,yes,no,16500000.0,house,Ikeja
